Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
78	2.6210182	8.182205	9.747789	-13.912565	4.772373	7.1683354	9.794495	-13.633594	114.8	98.56	311999	-3.4921505	3.0918145	15.641819	-15.4571	-3.492097	3.0929554	16.305351	-14.705926	3.3664048	0.9096405	6029.758999347687	0.008160687613895544
79	3.1401763	7.778059	9.848843	-14.063599	2.7746177	7.792812	9.88689	-14.6821785	121.96774	126.58	315999	-3.4627943	3.12237	15.200795	-15.07946	-3.4627264	3.1239192	15.55459	-14.648455	3.3446138	0.9210909	6106.2770211696625	0.008152535078816728
80	4.5103073	7.4088345	9.890323	-14.824401	0.3248623	8.357213	9.794639	-15.852805	108.24324	143.61	319999	-3.4226944	3.1431346	16.37592	-15.419913	-3.4227278	3.1438525	16.280365	-14.274412	3.3027818	0.90198475	6185.2454216480255	0.0081443906881286
81	1.9964958	8.694958	9.37244	-12.957476	5.2848077	6.680281	9.884677	-15.014432	101.31707	103.52	323999	-3.3560429	3.1985486	17.724869	-14.98251	-3.3561003	3.199917	17.396492	-14.856613	3.2285259	0.9415553	6260.88972902298	0.0076647197220782014
82	5.528027	6.2734485	9.833876	-13.826176	0.5866225	9.681949	9.851547	-16.346199	108.083336	121.36	327999	-3.2940667	3.2303538	15.858754	-15.79595	-3.2942472	3.2307973	16.280725	-15.102437	3.1638258	0.9405215	6337.463371038437	0.008458160829253946
83	2.4098759	7.875091	9.851952	-13.655187	5.0837092	6.8030996	9.826775	-14.855456	120.73529	108.13	331999	-3.2399173	3.2355032	15.725673	-15.098249	-3.2397993	3.2370117	15.825423	-14.42864	3.1146045	0.94217795	6412.347013711929	0.00879280327287371
84	4.8251266	7.690311	9.903128	-14.206259	1.2668319	9.215535	10.0	-16.619902	100.6	99.56	335999	-3.1855428	3.2483013	15.797305	-15.266445	-3.1856072	3.2493196	15.745095	-14.935287	3.06258	0.94456273	6487.498260498047	0.008441269848287527
85	4.1762257	7.352987	9.8543825	-13.417481	1.9814186	8.762429	9.914202	-17.424816	109.054054	117.62	339999	-3.1594837	3.2437913	15.134097	-15.083812	-3.1595488	3.2452962	16.081728	-15.260551	3.0235558	0.9379078	6563.329470872879	0.008266676807446577
86	2.7631943	8.762497	9.358657	-17.513622	2.0999746	8.364681	9.899227	-14.723232	135.3793	123.51	343999	-3.1185675	3.2722971	16.591494	-15.708968	-3.1185472	3.2724497	15.153986	-14.867179	2.9895136	0.94068813	6639.414080619812	0.008424412598677575
87	3.203742	8.447264	9.812249	-16.021172	4.3366976	7.3090706	10.0	-15.987469	122.3125	111.2	347999	-3.0616322	3.295745	15.020058	-16.09557	-3.0617394	3.296385	15.901453	-15.485607	2.9342303	0.94010264	6716.403643608093	0.007618891934599423
